Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit399	odore|odore	I quattrini									- - Ho a dire la mia ? Guercino pare trattenga lo scrupolo , che i ducati non escano da buona fonte , io sto peritosa di qualche tranello , che ci covi sotto .	Al Guercino dico : ricorda di quello imperatore , me lo hai tu stesso raccontato a veglia , cui il figliuolo rinfacciava cavare i quattrini dal balzello dei pisciatoi ; ei gli mise sotto al naso un ducato domandandogli : che odore ha ? - - I quattrini non hanno odore , chiappali da qualunque parte ti vengano ; meno che dal diavolo perchÃ ¨ si mutano in zolfo : a me poi dico : che questo bel figliuolo ci voglia menare alla mazza io non lo credo se prima Cristo non si fa luterano , e caso mai ci si scoprisse traditore , can mai non mi morse che non volli del suo pelo .	- - Lucrezia dava il tratto alla bilancia , e la lega fu convenuta : il Guercino perÃ ² senza dire il numero dei suoi propose a Paolo se ne tornasse dond ' era venuto , ed ottenesse dai caporioni un trenta di cavalli , e munizioni da guerra di che pativa difetto .
guit399	odore	della sua condizione antica di bandito									ahi ! ahi ! - - E l ' altra peggio , sicchÃ ¨ Paolo cavato il coltello dalla tasca delle brache incominciÃ ² a tirare giÃ ¹ colpi da disperato : percoteva in pieno , ficcandone la lama fino al manico , non per ciÃ ² la donna lasciava presa ; la gente di Paolo vedendolo infellonito menar botte da rompere il muro si peritava aiutarlo ; all ' ultimo colta in mezzo al cuore Lucrezia cadde , ma stringendo fra i denti un brandello di orecchio del suo nemico .	- - La presa del castello e ' fu postura ordita fra Paolo e il barone Latino Orsino fautore di Sisto ; la gente che sbalzÃ ² fuori al termine della cena , fino dalla mattina si era nascosta nei sotterranei del castello ; nÃ ¨ Paolo si tenne contento alle morti del Guercino e della Lucrezia , bensÃ ¬ fece ammazzare senza misericordia tutti quelli i quali sospettÃ ² potessero avere odore della sua condizione antica di bandito .	I meriti nuovi non avrieno presso Sisto saldato le colpe antiche , in simili casi ei solea sdebitarsi con messe e suffragi ; generoso fino a spiantarsi nell ' altro mondo , in questo egli era duro ad esigere .
guit399	odore	delle voglie|dei costumi|dei gesti|dei detti dello sposo					alla madre				Se i matrimoni riescono a bene , il merito tocca al padre ; se nascono guai , tutto si rovescia sul capo alle povere donne .	Stava alla madre informarsi , a lei interrogare , e indovinare il segreto del cuore della figliuola ; alla madre prendere odore delle voglie , dei costumi , dei gesti , e dei detti dello sposo .	Se si mettono in tavola contentezze , alla madre Ã ¨ bazza se ci puÃ ² intingere il pane ; se tribolazioni , la sua parte Ã ¨ per quattro , quando non l ' abbia a trangugiarsele intere .
guit399	spuma|spuma										Terribili sono le procelle delle anime che non provarono mai la sventura , appunto come nei climi fortunati l ' uragano imperversa con violenza suprema .	Guai al naviglio che incontra su i mari ! Dopo averlo travolto sopra la superficie delle acque a modo di spuma , come spuma lo disperde , anime e corpi .	Le immense foreste spariscono , e piante secolari e tronchi vanno in volta peggio che foglie , il male Ã ¨ sempre ministrato alla stregua del bene ; avventurosi i miseri ! PerchÃ ¨ la fronte di Niobe commuove cosÃ ¬ profondo il tuo cuore ? Certo cotesta curva Ã ¨ divina , ma altri simulacri la possiedono stupenda piÃ ¹ di lei : ella ti commuove perchÃ ¨ sublime di accusa e di minaccia contro la Forza onnipossente , davanti la quale uomini di bronzo piegano pari ai giunchi .
guit399	olezzante|olezzante|profumi		olezzante|olezzante		come i raggi del sole di primavera			Il giorno seguente|la vigilia delle nozze			Non ci ha visto persona .	* * * * * Il giorno seguente , che aveva ad essere la vigilia delle nozze , Paolo , azzimato , olezzante di rari profumi , vispo , allegro come i raggi del sole di primavera si recÃ ² al palazzo Savelli , dove lo accolse il marchese Silla a braccia aperte , e gli disse : attendesse al fatto suo , apparecchiasse ogni cosa , le donne non potersi trovare ; chi sa dov ' erano ? Sarebbe stato lo stesso , che tenere dietro ad una rondine .	Fra confessori , sarti , crestaie pareva una Babele , un finimondo .
guit399	profumata|effluvii	delle piante		l ' aria				ed ora			Il frate mascagno s ' ingegnava a pigliare la sua parte di pelle anco prima che la bestia si scorticasse .	* * * * * Si sarebbe detto , che il sole presago di illuminare qualche gesto glorioso mettesse fuori i suoi raggi del dÃ ¬ delle feste ; l ' aria dintorno spirava tepida quasi sospiro di petto innamorato , e con perpetua vicenda ti aliava a onde dintorno ora musicale pei suoni infiniti , che manda la immensitÃ   degli enti che nascono , o risuscitano ; saluto misterioso della vita alla Natura , - - ed ora profumata dagli effluvii delle piante , e dei fiori ; - - pel cielo si diffondeva un tenue vapore il quale invece d ' offuscarne la magnificenza gli dava risalto , come la bellezza avvolta nei veli percuote piÃ ¹ potente i petti dei mortali ; continua comecchÃ ¨ inosservata pioveva sopra tutta la creazione una rugiada di esultanza e di sorriso .	Paolo non conosceva parenti , o gli erano morti ; ma quando mai ai fortunati mancarono parenti ed amici ? Ora si vedevano spuntare a frotte pari agli avoltoi tirati dalle piÃ ¹ remote plaghe dell ' orizzonte all ' odore del carcame .
guit399	odore	del carcame									* * * * * Si sarebbe detto , che il sole presago di illuminare qualche gesto glorioso mettesse fuori i suoi raggi del dÃ ¬ delle feste ; l ' aria dintorno spirava tepida quasi sospiro di petto innamorato , e con perpetua vicenda ti aliava a onde dintorno ora musicale pei suoni infiniti , che manda la immensitÃ   degli enti che nascono , o risuscitano ; saluto misterioso della vita alla Natura , - - ed ora profumata dagli effluvii delle piante , e dei fiori ; - - pel cielo si diffondeva un tenue vapore il quale invece d ' offuscarne la magnificenza gli dava risalto , come la bellezza avvolta nei veli percuote piÃ ¹ potente i petti dei mortali ; continua comecchÃ ¨ inosservata pioveva sopra tutta la creazione una rugiada di esultanza e di sorriso .	Paolo non conosceva parenti , o gli erano morti ; ma quando mai ai fortunati mancarono parenti ed amici ? Ora si vedevano spuntare a frotte pari agli avoltoi tirati dalle piÃ ¹ remote plaghe dell ' orizzonte all ' odore del carcame .	Ne accorse un diluvio , parte col vestito solo accattato a nolo , col sorriso accattato tutti ; chÃ ¨ ognuno aveva procurato ridurre gl ' inchini , le piaggerie e le profferte in amo , in gancio , o in forcina per agguantare secondo la ingordigia o ghiozzo o dentice in quel giorno facile di favori ; perÃ ² che anco i tristi quando si sentono contenti aprano la mano .
guit399	profumo|odore		deliziata			dentro vasi preziosi					In capo scala lo aspettava il marchese Silla , che , secondo il solito , lo accolse a braccia aperte : quivi tanta la calca dei convitati , cosÃ ¬ fitte e sonore le felicitazioni , che da ogni lato lo inondavano simili agli schizzi di acqua , lepido gioco nei giardini dei magnati , che Paolo non ebbe luogo a distinguere da cui movessero , e scarrucolato di mano in mano , aggirato , intronato venne a cascare nella gran sala .	ColÃ   piÃ ¹ che mai copia di fiori , in festoni pendenti dalle pareti , in mazzi dentro vasi preziosi , in lingua di profumo pareva che dicessero : - - la vita Ã ¨ breve : che monta , purchÃ ¨ deliziata di vaghezza e di odore ? - - E le mille candele di cui andavano guernite le lumiere di cristallo , ed i viticci sporgenti dalle pareti , a cui avesse potuto capire la loro favella davano avviso : - - badate a fare quello che faremo noi ; splendendo sul piacere ci consumiamo .	- - Da per tutto arazzi , broccatelli , e damaschi di magnificenza stupenda ; in mezzo , una tavola coperta di tappeto di velluto vermiglio con larghe frange d ' oro , e lÃ ¬ sopra guantiere , candelieri , calamai ed altri arnesi di argento ; in fondo della sala sovrapposto ad uno zoccolo un forziero di ferro .
guit399	odore				dell ' essere di Paolo		il Papa				Il Cardinale di Montalto facendo avvertire il Pelliccioni com ' ei fosse ridotto a negoziare col Papa in compagnia dei Cardinali di San Pancrazio e di San Marcello non disse la veritÃ   , e la bugÃ ­ a nÃ ¨ manco , imperciocchÃ ¨ insieme veramente consultassero costoro non perÃ ² sopra i dispacci di Spagna .	Appena il Papa ebbe odore dell ' essere di Paolo , tanto piÃ ¹ inviperito , quanto piÃ ¹ aveva fatto a fidanza , raccolti i rammentati personaggi , spediva ordini cautissimi , ma per veemenza procellosi , affinchÃ ¨ si pigliassero informazioni .	Nello stagno di Nettuno rinvennero il cadavere della donna ; la villa era un mucchio di cenere tuttora fumante , sbraciandovi in mezzo scoprirono , tra le altre cose , parecchie ossa in parte arse : erano le ossa di Renzo che Paolo aveva freddato sparandogli alla traditora la pistola alle spalle , essendogli costui caduto in mortale sospetto a cagione di talune parole ch ' ei sfringuellÃ ² in mal punto mentre tornavano a casa .
guit400	miasmi		palustri	l ' aria		di quei fertilissimi luoghi					Le terre piÃ ¹ produttive , quelle che danno tuttora qualche valore alla possidenza fondiaria , sono situate in quella parte che chiamasi la bassa Lombardia , e che comprende il Lodigiano , il Pavese , il Cremasco , il Piacentino , il basso Novarese e la Lomellina : paese tutto di pianura , e spoglio di quelle attrattive di cui abbondano i paesi di montagna .	Oltre a ciÃ ² l ' aria di quei fertilissimi luoghi Ã ¨ sovente impregnata di miasmi palustri , e gli abitanti vi sono esposti a ricorrenti febbri intermittenti , che degenerano talvolta in perniciose , e forniscono ai possidenti di quelle terre un plausibile pretesto per non visitarli .	Tali poderi , che formano ora tutta la ricchezza effettiva dei signori dell ' Italia settentrionale , poderi assai piÃ ¹ estesi di quelli situati sulle sponde dei nostri laghi , o sui colli della Brianza o del Varesotto , sono affittati ad una classe di cittadini che non esiste forse altrove che in Lombardia ed in alcuni stati dell ' America .
guit401	aroma	della bevanda celestiale							che staccava il bollore nel bricco		Ne uscirono fuori chicchere , piattini , cucchiaini , caffettiera , zuccheriera , tutto un servizio da caffÃ ¨ .	Dio degli Dei ! e giÃ   dalla cucina nascosta tra i faggi si spandeva , giungendo fino a noi , l ' aroma della bevanda celestiale , che staccava il bollore nel bricco .	Terenzio SpazzÃ ² li fu proclamato ad unanimi voti un grand ' uomo .
guit401	fragranze		intime								CosÃ ¬ avviene della camelia ; si annunzia male , sotto quella embriciata di ruvide brattee giallognole che ne inviluppano il calice , mentre il bocciuolo della rosa s ' invermiglia delicato e piacente alla prima vista tra i sÃ ¨ pali verdi , che lo proteggono senza volerlo nascondere .	Cerchiamo un altro paragone , e non tra i fiori ; la signorina Wilson ricorda la ingenuitÃ   rusticana che tiene ancora un pochino della corteccia dei tronchi , donde gli antichi hanno fatto sbocciar le Amadriadi ; le quali , poi , dispiccate dalle fibre del legno nel dolce silenzio d ' una notte di primavera , frementi di gioventÃ ¹ , fosforescenti di bellezza , corrono per l ' ombra dei boschi , escono nelle radure , danzando lietamente al queto lume della luna , timidi sussurri , intime fragranze , occhi amorosi della natura , che si rivolgono al cielo .	E d ' una ninfa ha la persona , snella ad un tempo e robusta ; d ' una ninfa il portamento altero e i movimenti non senza eleganza impetuosi ; d ' una ninfa la carne tra vermiglia e dorata , l ' indocile capigliatura corvina , l ' occhio curioso nella sua bella semplicitÃ   di nuova venuta ai misteri della vita , la bocca fiorente , umida e viva , che il piacere non ha ancora dischiusa , nÃ ¨ ancor suggellata il dolore .
guit401	profumo	di pelle	soave|delicato|inebbriante davvero				m				Ma la impaccia il suo ombrellino da sole e da pioggia , il suo _ en - tout - cas _ , com ' ella lo chiama , e che prendo io in governo ; la impaccia il suo gran ventaglio , che le ballonzola sulle ginocchia , e che io metto accanto all ' ombrellino , facendone tutta una manciata ; la impaccia la gonna troppo lunga , di cui non posso io egualmente raccogliere i lembi , e che bisogna lasciar strascicare sull ' erba .	Si va a passi lenti e corti , inframmezzati da lei di piccole strida , e di larghe risate da me per farle coraggio ; mentre ella , cosÃ ¬ serrata sulla mia spalla , m ' involge tutto in un profumo di pelle di Spagna , soave , delicato , inebbriante davvero .	Basta ; come Dio vuole , eccola in salvo .
guit401	odore|odore		acuto					questa mattina			Per me , soltanto , ci fu a quattr ' occhi una bottata di Galatea .	- - Che odore , questa mattina , all ' Acqua Ascosa ! un odore acuto .	.
guit401	odore	delle rose canine|dei fiori di rovo						poi			- - Ah sÃ ¬ ? - - risposi , colpito in pieno petto , ma non volendo parere .	- - Ã  poi l ' odore delle rose canine e dei fiori di rovo .	Ce n ' Ã ¨ tanti laggiÃ ¹ ! - - XI .
guit401	fragranza	il flore	sua								Quando si Ã ¨ capito ciÃ ² , non occorre piÃ ¹ altro .	E si capisce in capo a tre giorni ; dopo il qual termine la vostra bellezza non dice piÃ ¹ nulla ad uno che abbia conosciuto Galatea , cioÃ ¨ la donna vera e la ninfa , il frutto primaticcio che ha sapore in se stesso e non dallo zucchero in cui bisogna giulebbarne tanti altri , il flore che ha una fragranza sua , senza bisogno di opoponax e di pelle di Spagna .	- - Che orrore ! direste .
guit401	odore	di pelle di Spagna	niente piacevole								E lei , signor Morelli , deve fare altrettanto a casa sua , che per andarci non ha da passare per l ' abitato .	Intanto , con quel bagno che ha preso , si Ã ¨ levato di dosso un certo odore di pelle di Spagna , che non era niente piacevole .	E noti che io lo gradivo , in altri tempi ; ma da parecchie settimane , non so come , mi era venuto a noia .
guit402	fetore	delle immense sue laidezze		entro quello scoglio							Ma non entrÃ ² in cittÃ   , senza che se ne sapesse il motivo , e se ne tornÃ ² poco dappoi a Capri .	Altro non seppe immaginar Tacito , se non che fosse tirato colÃ   del suo mal genio , per poter nasconder entro quello scoglio il fetore delle immense sue laidezze .	Non Ã ¨ certamente permesso ad onesta penna il rammentare ciÃ ² ch ' esso Tacito e Svetonio non ebbero difficoltÃ   di propalare della detestabil libidine di quell ' infame vecchio .
guit402	profumato|profumato		profumato|profumato	senato							Ora il senato , a cui era giÃ   pervenuto lo avviso degli andamenti dei pretoriani e di Claudio , trovandosi ben intricato fra il desiderio di ricuperar la libertÃ   , e il timore di non poterlo , mandÃ ² a chiamare il re Agrippa , per valersi del suo mezzo .	Questo uomo doppio , quanto altri mai fosse , comparve in senato ben profumato , e fingendo di nulla sapere , anzi dimandando dove fosse Claudio , fu informato del presente sistema dei pubblici affari , ed interrogato del suo parere .	LodÃ ² egli sommamente il lor disegno di rimettere in piedi la repubblica , e si protestÃ ² pronto a dar la vita per la gloria del senato .
