Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl1501	Perfume	opening	fweet								There ' s not a Man of War amongft you all The RIVAL Q .	UEENS3 Or , 10 By the eternal Body of the Sun , Whofe Body , O forgive the Blafphemy , I lov ' d not half fo well as the leall part Ofmydsar precious faithlefs Alexander ; For Twill tell th & gt ; : e , and to warn thee of him , Not the Springs Mouth , nor Breath of Jefamin , Nor Violets Infant - Sweets , nor opening Buds Are half fo fweet as Alexander ' s Breaft ; From every Pore of him a Perfume falls , He kiOes fofter than a Southern Wind , Curls like a Vine , and touches like a God .	Syf .
bl1501	fragrant|fragrant		fragrant|fragrant								Stati No , proud Triumpber o ' re my falling ftate , Thou fhalt not flay to fill thee with my Fate : Go to the Conquefl which your wiles may boaft , And tell the world you left Statira loft .	Go feize my faithlefs Alexander ' s hand , Both hand and heart were once at my command : Grafp his lov ' d neck , dye on his fragrant breaft , p Love him like me , which cannot be expreft , £ He muft be happy , and you more than bleft .	J .
bl1501	fmells|odours	Roxana	artificial|aking				I				Stat .	Still my lov ' d Lord , I cannot fee you thus j Nor can I ever yield to fhare your Bed , O I fhall find Roxana in your arms , And tafte her kilTes left upon your Lips : Her curs ' d embraces have defil ' d your body , Nor ihall I find the wonted fweetnefs there , But artificial fmells , and aking odours .	Alex .
bl1503	stinking|stinking	Breath	nauseous|abominable|stinking|stinking				you				But since it must out , and that like a good Wife , lam oblig ' d in Conscience to discover and help your Imperfecti - ons .	Know , Sir , that you are extremely troubled with a most insuffe - rable , nauseous , abominable , stinking Breath .	Old .
bl1503	stinking|stinking	Breath	stinking|stinking								Old .	A stinking Breath ! Cam .	Most Pestilential Sir ! enough to breed distempers in a family .
bl1503	scent		villainous				a true bred Spaniel|he|a true bred Royalist				* Nor is it proper we stiould forget ( though the King can ) offences of that barbarous and unparallell ' d nature , but rather strive with ; our utmost vigillance and power to oppose and detect ' em , Bui then starts up an Old Stanch Whigg , that perhaps was a littje before Foreman of a Jury , and fupposd to be more capable for that office , because he formerly headed the Rabble down to White - hall , to demand justice against that Glorious Monarch and Father of Iris Country King CHARLES the first .	I name no Body , for fear ofTcn Thousand Pound Actions , but the Gentle - man ma ~ , be easily found out ; for as a true bred Spaniel can know a Thief by the villainous scent he carrys , f « can a true bred Royalist , a stigmatized Rebel .	But begging pardon for my digression , this Whigg ( 1 j ' J ) just recking from the Amsterdam Coffee - house , ar .
bl1503	fragrant|fragrant		fragrant|fragrant								I had the good fortune to know my mistake , .	and found in my arms a young Beautifull Woman , with little round swelling Breasts , white and fragrant Bosom » and , in fine , all things thereunto belonging and appertaining .	Heart .
bl1503	Odour		It|Nauseous								8 Song .	T He great Augustus , / ^ the glorious Sun , Long on the Rabble Weeds with Splendor Shon ; Let all theffuiisofhis bright influence Was an It Odour , Nauseous to the fence ; Long flighted they his grace and Love , His mercy made them RebeUs prove ; Nir would they be kept under , Like the rude Antients , that affronted Jove , Because they never felt his lightning er his Thunder .	Chorus .
bl1504	Perfumes									do dilate my soul	That grand Sorites of those mercies we Receiv ' d from heavens liberality Should ravish all our thoughts , and wean our joyes From trivial objeEls , and inferior toyes .	Now tyranny ( hall cease , and peace shall reign The wheel ' s turn ' d round , and in its place again ; For now their Land - Lord ' s come to ' s pleasant Mounts The Steward calls the Rebells to account , And since none dare his Majesty contrOul Perfumes of pleasure do dilate my soul , C Fill ' d ( * ? ; Turbidis nondum Gelidœ tume scant Fluctibus undre .	Nostra T ^ egalis fugtat carina Prorfus ingtntes fcopulos ; nee ipfe Naufrdgus fitRex Carolusyeww Gloria mundi .
bl1504	Perfumd|odours		HeaVnly|too rare|Too great				his				A AN EPITAPJJ Upon the most Illustrious Prince v ; H8 ! J ^ r Duke of qLOCESfE \ \ SJhhin this Monumental fabrick lies A pearl whose ray es did da ^ le each mans eyes , Wl ) 0Je vigorous Lustre did extract and draw TbefubtiU Vapours from our beads , and thalo Each Frozen brain , Lie drops did turn To tears , to fid each Vacuum of this time .	In him Virtues microcofme heapt , In him A tstrea Court s - of Justice hpt : ' Cause his unparaOel ' d endowments were Perfumd with HeaVnly odours , and too rare , Too great , too good to beaut i fie this Nation , Therefore did he remove s Earthly Station ] To dwell mongfl Cherubims .	, that Glomwi Train , For he that sent him , eall ' d him back again .
bl1504	stices|stices	stices|stices	fragrant								But since my tears arc broacht , I can ' t refrain From sigh , , c .	s hard to bridle and restrain she course of Nature , Is the Phœnix gone r rom our Arabia , leaviDg us alone Like Teltcans in deserts ? she ' s inshrin ' d , $ ut leaves her fragrant stices still behind .	There Terra _ for tntes inarata fruges ( Pinguis ^ utgramensegitim ^ fundet % hctdat Nemo xniferi crucnto GurgitedamnL Splendtdus nuncfol nitide refurgit j Nobilesfane meritb remordent Perfldos , ut pax modo Gente nostra Florida regnec Est Deus in mosltc .
bl1505	smell	you	a little of the								Well enough truly , Sir , for a Man , that has been bu - ried .	You look well enough , but you smell a little of the place : you come frormthat I muff own to you .	[ Fernando / » / e / / j himself .
bl1505	stink	I									Nay like enough , though I don ' t percieve it my less , .	But have I been buried long enough to stink then ? Fab .	Fie , Sir , Itirrk ! i ' ou don ' t positively stink ; You have only an eanhy savour , or so , with lying In the Grave without eating ; that ' s all I believe .
bl1505	stink|savour										But have I been buried long enough to stink then ? Fab .	Fie , Sir , Itirrk ! i ' ou don ' t positively stink ; You have only an eanhy savour , or so , with lying In the Grave without eating ; that ' s all I believe .	Fer .
bl1505	it		intolerable								Nay , when I was alive , my breath was none Of the best , especially from an empty Stomach .	Yak A day or two more had made it intolerable .	Stay here one Minute , and I ' ll fetch a Light .
bl1506	breath		fragrant								12 Ghz .	Loath thee , thy voice is fweeter then the Early Lark ' s , ( and fhrilkr , ) Thy breath ' s as fragrant as a foggy Mon : v & lt ; g ; Thy cheeks appear like Rofes ( Dryed for Cakes ) And Dimples like the Hollows dftwro Ovens ; Thou art all over Admirable X ugly ) Far .	Away , away , you flatter me [ pats him on the Cheek ] Ghz .
bl1508	Scent		hot								What do we here idling in the Mulberry Garden ? Why do not we make this Vilit then ? _ Court .	Now art thou as mad upon this Trail , as if We were upon a hot Scent .	Free .
bl1509	perfume	he					me				Shall I loose my right & gt ; Sext .	Aruns { hM downe , were Aruns twice my Brother , If he perfume sore me to kisse my mother .	Aru .
bl1510	smell	of Harts - horn					to my Spirit				G .	Oh good Sir George don ' t say so , / am sure / can tell by Experience Experience that you are of a strong robust Constitution ; Fidgett , run quickly , ' and fetch Sir George some of my Cordials , and let him smell to my Spirit of Harts - horn .	( Fidgett runs out and fetches the Bottle .
bl1510	smell	him									Luc .	And for my part , I ' d sooner blow my self up , than yield to mine : I saw him Drunk not long since , aad now / must have the nasty sow ' r Reversion of his Wine whist in my Face , Foh ? methinks / smell him already .	Enter Brassby and Flash .
bl1510	smell	of Wine and Tobacco								disturbing the Fair	Ah Madam / what time we spend with our Friends abroad , we re double with I nt ' rest , at the return to our Mistresses , to Vigour and Kindness .	And for mv part , Id soon expect Patience In a cast Mistress Justice in a Kept one , or Devotion in a side - box Procurer , than substantial Worth in that Man that loses the Joys of Friendship and Drinking , for fear of disturbing the Fair Sex with the smell of Wine and Tobacco .	Luc .
bl1510	smell	of Brimstone					us				Prithee Bevis be satisfi ' d , and let her have her way , no doubt she has reason fort .	Sec Pray be rul ' d by me , the Money being left safe , will take off any Suspicion of a Trick ; let ' s only carry off the Bonds and Writings , burn some Paper there , and leave the smell of Brimstone behind us ; what ' s to be done farther , I ' ll tell you anon .	Euxent Enter Bellardin and Lovebright .
bl1510	Perfumes	Eilences|of coddl ' d AppFs					my				Your Servant sweet Mr .	Bevis , my noble Winter sprig of Spruceness ; you bear the Bell still E ' faith , — and far out - strip all our young Town - hacks , as my Casket here of Perfumes and Eilences out - vies a Kettle full of coddl ' d AppFs .	Bev .
bl1510	scented|scented		sweet - scented|scented	Handkerchiefs|Snuff							1 have been in the Counting - Houfe , Sir , and there ' s all the Bags fafe , not one meddl ' d withal , but all the Bonds aad Mortgages are burnt , and there ' s a great fraell of Brimftone .	• G Enter 8 The City Lady : Essenc ' d Wigs on their heads , Jauntee Sword - knots by their sides , and sweet - scented Handkerchiefs in their Pockets , that Laugh , Talk , and take Snuff so prettily , and do every thing with such a Court - like Air of Gallantry .	Cap .
bl1511	stinking|stinking	Carcass	stinking|stinking								Easy .	Sir , pray let me know why you use me thus ? Is it not enough that you have married me to an old stinking Carcass , a useless useless thing , but you must beat me ? I will no more endure you , no not the sight of thee .	Mr .
bl1511	smell						I				Any thing dear P % but the Letter , [ Aside come Dear will you consider Grace & gt ; Mr .	Easy , The Verses I ( ay , I smell a Plot , ' tis some Love Letter .	, come , come , produce , produce .
bl1512	fetid|fetid		fetid|fetid								4 Nca , Gud Sir , you are far mi fie an , for I am man o thofe * I hope you ha more breeding than to light a Womans Cloaths ; For Ive a better chofen than , any fike as you , Who boldly may my Apron light , and kifs my bonny brow * 5 , ■ Nay , gifyou are contracted , I have no more to Jay .	Rather than be rejctled , I will give ore the Play : And I will choofe yen o my own that jhall not on me rew , Will boldly let mo light her Apron , kjfs her bonny brow , 6 Sir , I fee you arc proud - hearted , and leath to be fetid Nay ; Ton neednm - tall ha fiarted for eaght that I did fay - Ton knaw V / emiM for mode fly no at the fir ji time Boo ; Butgifwe like your Company we are as kind as you .	Bubb .
bl1512	ftink		intolerable								Rang .	I am glad I ' ve got air agen ; this damn ' d old Gib - Cat has mew ' d me this half hour into fuch a hole , that had 1 ftaid a minute longer , I had certainly been fmother ' d : it ftinks worfethan a Pothecaries Shop , and is fumiiht with nothing but Gaily - pots full of nafty Oyl , into which groping about I often thruft my Fingers • • Fough ! — Aflafcetida , Aflafcetida , as I live ! a moft intolerable ftink ! - Ah - ' the Devil grind her old Chops .	Stay ; this is fure Emilia ' s Chamber , and if I am hot miftaken , 1 heard a whifpering here ; — it may be they ' re together ; I ' ll be ftill and liften .
bl1512	Sneak|Smelling										Hold , Sir , and pray forbear this rudenefs ; I like his Company Company very well .	Sneak , How ! like him ? Why , he has Nothing , Madam : A Lady can like no Hearing , no Smelling , no Tailing , no Teeth , no Strength , no — nothing I fay that a man ( hould have ? Befides , he ' s above fourfcore ; fourfcore ; and by being a Stallion in his Youth , hasacquir ' d to be a Baboon in his Age , byjenco .	' Sbud , like him , quoth a ? Fnmb .
bl1513	scent	of the Meate	very				me				Was that all ? Cle .	Faith I have forgotten it ; the very scent of the Meate made me , hath forgot it quite .	Seg .
bl1514	stinking|stinking	glister - pipe	stinking|stinking								Confusion on your fooleries , your charms .	Thou stinking glister - pipe : where ' s the Gad ofrest * Thy pils , and base Apothecary drugs , Threatned tobringuntpmc ? Out you impostors , Quacklalving , cheating Mountebanks , your skill , Is to make sound men sick , and sick men kill .	Mac .
bl1514	smelling		Sweet								Tee .	' Tis a temptingfruit , And the most bright - cheek ' dChild I ever ' viewd ; Sweet smelling goodly fiuit : , what flowers are theses In Diode sians Gardens , the most beautious , Gompar ' d with tbese , arc weeds : is it not Februarie ? The second day she died ? jFrost , Jce , and Snow Hang on the beard of Winter - where ' s the fun That guilds this summer ? prettic sweet - boy , say , iu what Countrie - Shall a man find this garden * — , my delicate boy , , gone ! ' Vanished ! Within there , Julianus and tjcta .	— Enter vwe servants .
