Book	Smell_Word	Smell_Source	Quality	Sentence
gallica276	odeur		infecte	Lualla chercha à distinguer ce qui se passait dans cet endroit affreux , d ' où sortait une odeur infecte .
gallica276	parfums	fleurs		Sur des plats d ' or et d ' argent étaient servis des pêches , des raisins exquis , des pommes de granade , des melons de toutes les formes , tandis qu ' une abondance de fleurs remplissaient la salle de parfums .
gallica276	inodore	boisson		— Cette boisson claire et inodore peut être mélangée avec son eau , elle a toujours produit les résultats désirés , dit le Grand - Inquisiteur .
gallica276	odeur	boisson		La boisson est claire comme de l ' eau , n ' a ni odeur , ni goût .
gallica276	odeur	souffre|fumée	épouvantable	Il portait le costume d ' un croisé ; tout - a - coup il a disparu , et il paraît qu ' il y a eu une odeur de souffre et de fumée épouvantable dans le salon .
gallica276	odeur	souffre|fumée	épouvantable	Il portait le costume d ' un croisé ; tout - a - coup il a disparu , et il paraît qu ' il y a eu une odeur de souffre et de fumée épouvantable dans le salon .
gallica276	parfum	violette		L ' une ressemble à la violette qui répand son parfum , et ne semble demander qu ' une chose , — qu ' on ne l ' écrase pas .
gallica276	odeur	poudre		Quand ma galère , qui revenait ici avec une provision de vin , a passé près de l ' île , il s ' y livrait un effroyable combat , et l ' atmosphère était remplie de l ' odeur de la poudre .
gallica276	odeur	paille|pourriture	affreuse	Il saisit de la paille qui répandait une odeur de pourriture affreuse .
gallica276	odeur	paille|pourriture	affreuse	Il saisit de la paille qui répandait une odeur de pourriture affreuse .
gallica276	parfum	fleurs rouges	douceâtre	En s ' approchant du bout du jardin , on commençait à respirer le parfum douceâtre des fleurs rouges , qui croissaient sur le mur .
gallica276	parfum	fleurs rouges	douceâtre	En s ' approchant du bout du jardin , on commençait à respirer le parfum douceâtre des fleurs rouges , qui croissaient sur le mur .
gallica276	parfum	fleurs	douceâtre	Là , enivrée du parfum douceâtre des fleurs , elle s ' était assoupie ; les deux femmes avaient abandonné leur malheureuse victime .
gallica276	parfum	fleurs	douceâtre	Là , enivrée du parfum douceâtre des fleurs , elle s ' était assoupie ; les deux femmes avaient abandonné leur malheureuse victime .
gallica276	parfum	fleurs		— Quelle folie ! Quelle imprudence ! L ' air froid de la nuit et le parfum des fleurs peuvent lui avoir fait du mal .
gallica276	parfum	fleurs		Connais - tu le banc au pied du mur , entre les fleurs rouges ? — Comment , c ' est là qu ' on a conduit cette pauvre novice ? — Tu connais l ' effet du parfum de ces fleurs ? Sœur Angelica est couchée sur ce banc et profondement endormie ; si nous ne réussissons pas à la sauver , elle ne se réveillera plus .
gallica276	exhalaient|arôme	fleurs rouges	douçeâtre	— Oui , vous avez raison , je me le rappelle , j ' ai vu beau - coup de belles fleurs rouges près du banc où j ' étais assise , elles exhalaient un arôme douçeâtre , et je me sentais si fatiguée , c ' est alors que je me suis endormie et qu ' il m ' a semblé que je m ' envolais .
gallica276	exhalaient|arôme	fleurs rouges	douçeâtre	— Oui , vous avez raison , je me le rappelle , j ' ai vu beau - coup de belles fleurs rouges près du banc où j ' étais assise , elles exhalaient un arôme douçeâtre , et je me sentais si fatiguée , c ' est alors que je me suis endormie et qu ' il m ' a semblé que je m ' envolais .
gallica276	odorant	myrte		La connais - tu , la rive où fleurit l ' oranger , où le myrte odorant se marie au laurier ? où sous un ciel de feu , belle , indolente et fière Ivre de soleil , de lumière , Naples réfléchit sa beauté Dans le limpide azur de son lac enchanté ? C ' est là , sur cette rive fortunée , que George Born conduit les lecteurs et les aimables lectrices de son émouvant ouvrage : « LA MUETTE DE PORTICI .
gallica280	sent		mauvais	» On lui a injecté dans les orteils et dans la tète un liquide qui sent mauvais et qui fait naître des images qu ' on prend ensuite pour la réalité .
gallica280	odeur	haleine|alcool|acétone	forte	L ' haleine répand une forte odeur d ' alcool et d ' acétone .
gallica280	odeur	haleine|alcool|acétone	forte	L ' haleine répand une forte odeur d ' alcool et d ' acétone .
gallica280	odeur	alcool		Ajoutons encore les illusions visuelles fort actives , le tremblement très marqué , l ' odeur d ' alcool , et nous aurons groupé les traits essentiels de celte entité clinique que l ' on appelle « deliriumtremens » .
gallica280	visqueuse|puante	salive		» Je dois encore vous faire rehiâr - ; quer celle abondante sécrétion de salive visqueuse et puante ; - notre sujet crache sur le parquet sans s ' inquiéter des personnes présentes .
gallica280	odeur|odeur	os brûlés	mauvaise	Il sentait d ' autre part une mauvaise odeur qu ' on avait répandue chez lui , semblable à une odeur de foie ou d ' os brûlés .
gallica280	odeur|odeur	os brûlés	mauvaise	Il sentait d ' autre part une mauvaise odeur qu ' on avait répandue chez lui , semblable à une odeur de foie ou d ' os brûlés .
gallica280	haleine|odeur|odeur		puante|aigrelette	De l ' haleine se dégage une odeur puante et aigrelette qui rappelle celle que répandent d ' habitude les aliénés affamés et se rapproche un peu de l ' odeur - d ' acétoiie .
gallica280	odeur	de|étoiles		Enfin l ' excitation sexuelle peut être si intense qu ' il suffit , pour la mettre en éveil , d ' un objet quelconque rappelant l ' acte génital , comme certaines parties du corps , des morceaux de vêlements , ' des étoiles , une odeur ; en fin de compte , le réflexe génital n ' est plus capable de s ' éveiller naturellement et il lui faut de toute nécessité un point de départ anormal : c ' est alors le fétichisme ; C ' est très probablement après avoir fait la connaissance d ' un garçon des plus attirants pour lui que notre malade vit se développer ce penchant sexuel qui plus tard ne se trouva plus satisfait que par ce genre de rapports .
gallica284	sentent|odeur	papiers|soufre|moisi		Le sacristain me dit que ces papiers sentent le soufre à plein nez , je déclare ne pas m ' en être aperçu ; j ' y trouverais plus volontiers une odeur de moisi , très explicable par la façon dont il est relégué dans un endroit humide où personne ne va le lire .
gallica284	odeur	encens	insupportable	» J ' entendis encore qu ' elle ajoutait en se tournant vers ses suivantes : « Ce garçon est doué d ' une figure agréable et me plairait assez s ' il ne sentait pas autant l ' encens ; cette odeur qui m ' est insupportable m ' a pénétrée depuis son arrivée .
gallica284	odeur	encens	insupportable	» J ' entendis encore qu ' elle ajoutait en se tournant vers ses suivantes : « Ce garçon est doué d ' une figure agréable et me plairait assez s ' il ne sentait pas autant l ' encens ; cette odeur qui m ' est insupportable m ' a pénétrée depuis son arrivée .
gallica284	odeur|senteurs	foyers|musc|mets	pénétrantes	Ces foyers cle lumière dégageaient une odeur de musc se mariant agréablement aux senteurs pénétrantes des mets qui fumaient sur les dressoirs .
gallica284	odeur|senteurs	foyers|musc|mets	pénétrantes	Ces foyers cle lumière dégageaient une odeur de musc se mariant agréablement aux senteurs pénétrantes des mets qui fumaient sur les dressoirs .
gallica284	émanations|parfums	fleurs|bougies		Il me tardait de quitter cette société de démons tentateurs et cette salle où les émanations des fleurs ainsi que les parfums des bougies contribuaient à l ' enivrement .
gallica284	parfumé	souffle		Hélas ! dois - je l ' avouer ? j ' avais plus horreur cle l ' âne que des jolis lutins qui m ' appelaient ! Leurs douces voix me charmaient et leur souffle parfumé me pé - , - nétrait d ' une ivresse délicieuse , tandis que les cris de la bêle me repoussaient .
gallica284	odeur	jus de fruits	pénétrante	Je portais aussi sur mon clos des outres que les nains remplissaient en exprimant le jus de fruits qui m ' étaient inconnus et dégageaient une odeur pénétrante qui m ' enivrait un peu .
gallica284	odeur	jus de fruits	pénétrante	Je portais aussi sur mon clos des outres que les nains remplissaient en exprimant le jus de fruits qui m ' étaient inconnus et dégageaient une odeur pénétrante qui m ' enivrait un peu .
gallica284	senteurs	herbes de la lande	vivifiantes	Je pris sans hésiter l ' allure rapide qui m ' était demandée par mes deux conducteurs , et peu d ' instants après je respirais avec bonheur l ' air natal ainsi que les senteurs vivifiantes des herbes de la lande .
gallica284	senteurs	herbes de la lande	vivifiantes	Je pris sans hésiter l ' allure rapide qui m ' était demandée par mes deux conducteurs , et peu d ' instants après je respirais avec bonheur l ' air natal ainsi que les senteurs vivifiantes des herbes de la lande .
gallica284	odeur	eau - de|vie	acre|pénétrante	Je vis le sergent présenter aux lèvres de ma soeur une gourde qu ' il portait en sautoir ; elle contenait cle l ' eau - de - vie dont l ' odeur acre et pénétrante qui arrivait jusqu ' à moi devait certainement ranimer la jeune fille ; un soldat y joignait des frictions de ce même liquide sur les tempes ; après quelques minutes , j ' eus la grande joie d ' apercevoir une contraction des muscles , me semblant de bonne augure .
gallica284	odeur	eau - de|vie	acre|pénétrante	Je vis le sergent présenter aux lèvres de ma soeur une gourde qu ' il portait en sautoir ; elle contenait cle l ' eau - de - vie dont l ' odeur acre et pénétrante qui arrivait jusqu ' à moi devait certainement ranimer la jeune fille ; un soldat y joignait des frictions de ce même liquide sur les tempes ; après quelques minutes , j ' eus la grande joie d ' apercevoir une contraction des muscles , me semblant de bonne augure .
gallica284	émanations|odeurs	victimes|3 juillet|leurs|alcool		Les anciens , qui ont accompli souvent ces lugubres voyages , affirment avoir reconnu les victimes du 3 juillet à leurs émanations d ' alcool , et leur témoignage ne peut être suspecté , car ils connaissent bien ces odeurs .
gallica286	parfum|odeur	plantes rares|tubéreuse	lourd|chaud	Cloîtres où au centre poussent immobiles des plantes rares , et où flotte le parfum méditerranéen lourd et chaud de la tubéreuse à odeur de cadavre .
gallica286	parfum|odeur	plantes rares|tubéreuse	lourd|chaud	Cloîtres où au centre poussent immobiles des plantes rares , et où flotte le parfum méditerranéen lourd et chaud de la tubéreuse à odeur de cadavre .
gallica286	parfum|odeur	cloîtres		De ville en ville on est suivi par un charme très grand mélangé < fe rudesse parfois sauvage ; au parfum des cloîtres à l ' abandon s ' ajoutent l ' odeur monastique des grands couloirs aux murs peints , et la richesse d ' art des églises emplies de chefs - d ' oeuvre , et la douceur des vierges en robes bleues , le front bombé , le geste craintif devant l ' auge annonciateur .
gallica286	parfumé|odeur	dictame|gazelles|herbes séchées		Un vent qui venait de Grèce a passé sur l ' Italie ; le vent qui a passé sur l ' Espagne venait des pays maures et de Chaldée , parfumé de dictame , chargé de l ' odeur des gazelles , des herbes séchées , des caravanes et des campements où autour des tentes erraient les filles de Sulem .
gallica286	exhalerait|odeur	sable|charogne	insoutenable	Il faut gagner son gradin près de ce sable qui va se teinter de sang , après en avoir déjà tant bu , et qui exhalerait l ' insoutenable odeur de charogne si le cirque n ' était à ciel ouvert et le sable en partie renouvelé .
gallica286	exhalerait|odeur	sable|charogne	insoutenable	Il faut gagner son gradin près de ce sable qui va se teinter de sang , après en avoir déjà tant bu , et qui exhalerait l ' insoutenable odeur de charogne si le cirque n ' était à ciel ouvert et le sable en partie renouvelé .
gallica286	parfum	fleur		Elle entre , la bête jeune et puissante qui va mourir ; alors la petite main gantée de blanc de la novice monte plus souvent qu ' il ne conviendrait vers son visage , portant à ses narines dilatées le flacon de sel ou la fleur prise à sa ceinture et dont on croit que le parfum va redouuer du courage .
gallica286	parfum	fleur	chauffé|écoeurant	Mais , qui donnerait si bien le frisson qui est une volupté et l ' imprévu du plus ou moins de sang qui va être versé , l ' angoisse de la mort possible d ' un homme et l ' épreuve de soi - même quand , les yeux agrandis et fixes , la main gantée portera uue dernière fois au visage la fleur de la ceinture qui n ' aura plus forme de fleur et dont le parfum chauffé sera devenu écoeurant .
gallica286	parfum	fleur	chauffé|écoeurant	Mais , qui donnerait si bien le frisson qui est une volupté et l ' imprévu du plus ou moins de sang qui va être versé , l ' angoisse de la mort possible d ' un homme et l ' épreuve de soi - même quand , les yeux agrandis et fixes , la main gantée portera uue dernière fois au visage la fleur de la ceinture qui n ' aura plus forme de fleur et dont le parfum chauffé sera devenu écoeurant .
