Pos	Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Emotion	Emotion_Type	Emotion_Sentiment	Emotion_Other	Title	Annotator	Sentence
82-3	odore	Mogoreira			simile | più soave		di quello del gelsomino					assai più soave	Trust	Positive		it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	L’odore, benche simile, è assai più soave di quello del gelsomino; con tal differenza però, che quello ha solamente sei soglie, e’l Mogorin più di cinquanta.
108-11	odorifero	Ciampim della Cina			odorifero											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Il Ciampim della Cina è un fiore bianco, e odorifero, che inzuccherato, (al contrario degli altri fiori) si pone duro, dolce, e soave in bocca.
111-22	odoroso	un fiore | L ’ albero d ’ Omlam			odoroso											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	L’albero d’Omlam porta un frutto come mandorla rubiconda; e un fiore lungo assai vago, e odoroso.
143-18	odore	il Durion di Malaca		i foreitieri												it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	E’ molto anche celebrato il Durion di Malaca; e i foreitieri, accomodandosi al suo odore, ne divengono così golosi, che non se ne possono privare.
146-3	odore	il Durion di Malaca					di cipolla fracida									it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	L’odore è di cipolla fracida, però il sapore eccellente; sicchè assuefacendosi il naso al primo, il palato può trovar gran diletto nel secondo.
184-16	odore	cayulacà							per uso del fuoco							it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Questo paese abbonda di canfora, pepe, avorio, cayulacà (legno d’odore per uso del fuoco) cocco, Arecca, tele bianche, e tinte, come di nido di Passero; ed è di grandissimo commercio col vicino Regno di Bengala, per l’Istmo.
231-23	odorifero	legno			odorifero											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Accompagnavano queste visite con piccioli presenti di qualche pollo, di qualche paniere di riso, d’alcun pezzo di legno odorifero, o di qualche stuoja di quelle, che essi lavorano delicatissimamente; d’erbe, radici odorose, legna, ed altro: e ricusando egli ciò ricevere, lo lasciavano avanti la sua cameretta; sicchè poscia, per non dare loro dispiacere, l’accettava; purche non fusse oro, pietre preziose, o altra cosa di valore.
231-42	odorose	radici			odorose											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Accompagnavano queste visite con piccioli presenti di qualche pollo, di qualche paniere di riso, d’alcun pezzo di legno odorifero, o di qualche stuoja di quelle, che essi lavorano delicatissimamente; d’erbe, radici odorose, legna, ed altro: e ricusando egli ciò ricevere, lo lasciavano avanti la sua cameretta; sicchè poscia, per non dare loro dispiacere, l’accettava; purche non fusse oro, pietre preziose, o altra cosa di valore.
253-45	odorose	radici | erbe			odorose											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Non tardò molto, dopo quest’ambasciata, l’Anga ad essere dal Ventimiglia col dono del Damon, consistente in due vaghi canestrini intessuti di canna d’India, e paglia; e pieni d’erbe, e radici odorose, pezzi d’Aquila, e di altri legni odoriferi, che per la stima, in cui stanno appresso que’ popoli, non si danno che a persone grandi.
253-56	odoriferi	legni			odoriferi											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Non tardò molto, dopo quest’ambasciata, l’Anga ad essere dal Ventimiglia col dono del Damon, consistente in due vaghi canestrini intessuti di canna d’India, e paglia; e pieni d’erbe, e radici odorose, pezzi d’Aquila, e di altri legni odoriferi, che per la stima, in cui stanno appresso que’ popoli, non si danno che a persone grandi.
263-29	odorose	tre mazzetti d ’ erbe			odorose											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Il presente, ch’essi portarono, furono due cocchi, due sacchetti di riso, un poco d’olio, tre mazzetti d’erbe odorose; un grosso bambù, pieno d’un certo, come butiro, che si trae da un’albero, e un poco di cera: ciò che fu loro compensato con piccole cosette di Cina.
300-5	odorifere	diverse erbe			odorifere											it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Produce anche diverse erbe odorifere, radici di legno nero, e un’altra spezie, che ha l’odore simile a quello dell’Aquila, e Calumbuch.
300-22	odore	un ’ altra spezie					simile a quello dell ’ Aquila , e Calumbuch									it_trav_1700__35____Giovanni-Francesco-Gemelli-Careri__Giro-del-mondo-del-dottor-d--Gio--Francesco-Gemelli-Careri---Vol--III.txt_distribution.tsv	noemi.tsv	Produce anche diverse erbe odorifere, radici di legno nero, e un’altra spezie, che ha l’odore simile a quello dell’Aquila, e Calumbuch.
22-12	odorose	erbe										odorose | Il momento suggerisce il dono di una galanterìa	Nostalgia	Neutral		it_trav_1790__I033__Angiolini_Luigi__Lettere_sopra_lInghilterra_Scozia_e_Olanda__.tsv	noemi.tsv	Il momento suggerisce il dono di una galanterìa, di erbe odorose, di fiori fuor di stagione, la lettura di una novità, più cara se di un ' amica lontana, l ' imprestito di un libro nuovo, la partecipazione di una fortuna.
93-7	odorose	erbe			odorose											it_trav_1790__I033__Angiolini_Luigi__Lettere_sopra_lInghilterra_Scozia_e_Olanda__.tsv	noemi.tsv	I fiori, l ' erbe odorose, che vi piantano intorno con tutta quell ' arte che può nasconder l ' arte, o son di specie robusta, o di quelli che si piantano di stagione in stagione; e quando è Inverno i Giardini Inglesi stanno disabitati.
18-57	esalazioni		la lana del vestito									putride | putride	Disgust	Negative		it_trav_1805__I034__Maffei_Jacopo_Antonio__Periodi_istorici_e_topografia_delle_valli_di_Non_e_Sole_nel_Tirolo_meridionale_di_JacopAntonio_Maffe__.tsv	noemi.tsv	Per altro si ritrovarono de’ buoni preservativi, come, subito che in un villaggio si manifesta il male, farne la separazione, e nemmeno prevalersi delle pubbliche fonti per abbeverarli; le persone destinate al servigio degli animali non frequentare le stalle infette, acciocchè la lana del vestito non riceva quelle putride esalazioni; sventolare le stalle; usar profumi di aceto, sale nel fieno, erba rinfrescante; esentarli da soverchie fatiche; attaccarvi sacchetti al muso impregnati di aceto con entro l’assinzio, e bache di ginepro; tener nette le stalle dal soverchio concime, e questo anche coprirlo di calce viva per impedire le esalazioni, ed imbiancare per fino le stalle.
18-64	profumi	di aceto | sale nel fieno | erba rinfrescante														it_trav_1805__I034__Maffei_Jacopo_Antonio__Periodi_istorici_e_topografia_delle_valli_di_Non_e_Sole_nel_Tirolo_meridionale_di_JacopAntonio_Maffe__.tsv	noemi.tsv	Per altro si ritrovarono de’ buoni preservativi, come, subito che in un villaggio si manifesta il male, farne la separazione, e nemmeno prevalersi delle pubbliche fonti per abbeverarli; le persone destinate al servigio degli animali non frequentare le stalle infette, acciocchè la lana del vestito non riceva quelle putride esalazioni; sventolare le stalle; usar profumi di aceto, sale nel fieno, erba rinfrescante; esentarli da soverchie fatiche; attaccarvi sacchetti al muso impregnati di aceto con entro l’assinzio, e bache di ginepro; tener nette le stalle dal soverchio concime, e questo anche coprirlo di calce viva per impedire le esalazioni, ed imbiancare per fino le stalle.
18-84	impregnati	di aceto | con entro l ’ assinzio | bache di ginepro	sacchetti													it_trav_1805__I034__Maffei_Jacopo_Antonio__Periodi_istorici_e_topografia_delle_valli_di_Non_e_Sole_nel_Tirolo_meridionale_di_JacopAntonio_Maffe__.tsv	noemi.tsv	Per altro si ritrovarono de’ buoni preservativi, come, subito che in un villaggio si manifesta il male, farne la separazione, e nemmeno prevalersi delle pubbliche fonti per abbeverarli; le persone destinate al servigio degli animali non frequentare le stalle infette, acciocchè la lana del vestito non riceva quelle putride esalazioni; sventolare le stalle; usar profumi di aceto, sale nel fieno, erba rinfrescante; esentarli da soverchie fatiche; attaccarvi sacchetti al muso impregnati di aceto con entro l’assinzio, e bache di ginepro; tener nette le stalle dal soverchio concime, e questo anche coprirlo di calce viva per impedire le esalazioni, ed imbiancare per fino le stalle.
18-116	esalazioni	dal soverchio concime								le stalle						it_trav_1805__I034__Maffei_Jacopo_Antonio__Periodi_istorici_e_topografia_delle_valli_di_Non_e_Sole_nel_Tirolo_meridionale_di_JacopAntonio_Maffe__.tsv	noemi.tsv	Per altro si ritrovarono de’ buoni preservativi, come, subito che in un villaggio si manifesta il male, farne la separazione, e nemmeno prevalersi delle pubbliche fonti per abbeverarli; le persone destinate al servigio degli animali non frequentare le stalle infette, acciocchè la lana del vestito non riceva quelle putride esalazioni; sventolare le stalle; usar profumi di aceto, sale nel fieno, erba rinfrescante; esentarli da soverchie fatiche; attaccarvi sacchetti al muso impregnati di aceto con entro l’assinzio, e bache di ginepro; tener nette le stalle dal soverchio concime, e questo anche coprirlo di calce viva per impedire le esalazioni, ed imbiancare per fino le stalle.
22-15	esalazioni	gli ammalati			morbose											it_trav_1805__I034__Maffei_Jacopo_Antonio__Periodi_istorici_e_topografia_delle_valli_di_Non_e_Sole_nel_Tirolo_meridionale_di_JacopAntonio_Maffe__.tsv	noemi.tsv	Rimanevano nel Tirolo ospedali militari, e gli ammalati non potevano che mandare morbose esalazioni; e tanti cavalli, ed altre bestie non abbastanza profondamente sotterrate, principalmente lungo le strade regie, riscaldandosi in primavera la terra, fermentavano.
44-24	fraganza	una sorta di tè										soavissima | soavissima | Non poco ancora mi ha sorpreso	Surprise			it_trav_1823__I035__Algarotti_Francesco__Viaggi_di_Russia__.tsv	noemi.tsv	Non poco ancora mi ha sorpreso una sorta di tè che ho bevuto qui co’ fiori ancora sullo stelo, di una fraganza soavissima, of delicious [27] flavour: tanto più che non mi parea cosa da questa terra appena libera dalle nevi, e dove, benchè nel mezzo di giugno, appena incominciano gli alberi a muovere e andare in succhio.
47-7	odor	della sentina della nave										lo corrompe alcun poco | lo corrompe alcun poco	Anger	Positive		it_trav_1823__I035__Algarotti_Francesco__Viaggi_di_Russia__.tsv	noemi.tsv	Essendo pianta dilicatissima, l’odor della sentina della nave lo corrompe alcun poco, come il tabacco di Spagna è facilmente viziato da qualche odore egli senta.
47-27	odore		pianta dilicatissima | il tabacco di Spagna													it_trav_1823__I035__Algarotti_Francesco__Viaggi_di_Russia__.tsv	noemi.tsv	Essendo pianta dilicatissima, l’odor della sentina della nave lo corrompe alcun poco, come il tabacco di Spagna è facilmente viziato da qualche odore egli senta.
109-3	odore						di un tal loro disegno									it_trav_1823__I035__Algarotti_Francesco__Viaggi_di_Russia__.tsv	noemi.tsv	Ebbe anche odore di un tal loro disegno.
183-20	putrido	mar										putrido	Disgust | Smell_Word	Negative		it_trav_1823__I035__Algarotti_Francesco__Viaggi_di_Russia__.tsv	noemi.tsv	Non vi è di mezzo che una bocca assai stretta, per cui la palude Meotide entra nel mar putrido, o sia laguna che dalle parti ristagna dell’istmo.
83-62	infetta	dalla più stomachevole mendicità	l ' aria			produce delle malattie						dalla più stomachevole mendicità	Disgust	Negative		it_trav_1848__I036__Tucci_Saverio__Memoria_sul_ristoro_della_Calabria__.tsv	noemi.tsv	Si fabbrica poi a capriccio senzachè l ' Urbana Polizia prenda la menoma ingerenza; nè mai un Corpo municipale ha potuto comprare per sè le molte orride, e vilissime casuccie 45 Nel testo originale, causuccie (Nota per l’edizione elettronica Manuzio). abitate dal più sucido squallore, e dalla più stomachevole mendicità, che infetta l ' aria, e produce delle malattie, per quindi alzarvi le fabbriche, e ridurle a case regolari; cosicchè potesse poi affittarle a suo conto, e ricavarne una rendita.
88-83	puzzolente	un fango schifoso								dapertutto		schifoso , puzzolente , e pestifero	Disgust	Negative		it_trav_1848__I036__Tucci_Saverio__Memoria_sul_ristoro_della_Calabria__.tsv	noemi.tsv	Quindi avviene, che si rendano letti di fiumi in tempo di piogge, le quali non trovando scolatoi, ove discaricarsi, scorrono secondo la naturale pendenza; e ad ogni pioggiarella formasi dove un fiume, dove un lago; molto più, che la povera gente butta in mezzo alle pubbliche strade le immondezze, non raccolte poi per concime, e così fra queste, e la polvere del terreno non lastricato impastasi dapertutto un fango schifoso, puzzolente, e pestifero.
15-35	fragranze	le rose | i gelsomini | le acacie | i limoni | i millefiori			sì acute					del giardino botanico di Rovelli		imparadisato chiusi gli occhi e credetti d ' essere volato all ' olimpo di Maometto , in mezzo alle urì , sulla sponda d ' un lago d ' acqua di rosa	Joy	Positive		it_trav_1861__I037__Carrera_Valentino__Peregrinazioni_duno_zingaro_per_laghi_ed_Alpi_il_lago_Maggiore_lOssola_la_Frua_ed_il_Gries__.tsv	noemi.tsv	Non aveva finito ancora questa frase che le rose, i gelsomini, le acacie, i limoni, i millefiori del giardino botanico di Rovelli m ' inviarono una nebbia di sì acute fragranze ch ' io allargando le nari per meglio aspirarne gli effluvii, imparadisato chiusi gli occhi e credetti d ' essere volato all ' olimpo di Maometto, in mezzo alle urì, sulla sponda d ' un lago d ' acqua di rosa....
15-46	effluvii			io | le nari								imparadisato chiusi gli occhi e credetti d ' essere volato all ' olimpo di Maometto , in mezzo alle urì , sulla sponda d ' un lago d ' acqua di rosa	Joy	Positive		it_trav_1861__I037__Carrera_Valentino__Peregrinazioni_duno_zingaro_per_laghi_ed_Alpi_il_lago_Maggiore_lOssola_la_Frua_ed_il_Gries__.tsv	noemi.tsv	Non aveva finito ancora questa frase che le rose, i gelsomini, le acacie, i limoni, i millefiori del giardino botanico di Rovelli m ' inviarono una nebbia di sì acute fragranze ch ' io allargando le nari per meglio aspirarne gli effluvii, imparadisato chiusi gli occhi e credetti d ' essere volato all ' olimpo di Maometto, in mezzo alle urì, sulla sponda d ' un lago d ' acqua di rosa....
17-9	olezzo		Un alito di vento													it_trav_1861__I037__Carrera_Valentino__Peregrinazioni_duno_zingaro_per_laghi_ed_Alpi_il_lago_Maggiore_lOssola_la_Frua_ed_il_Gries__.tsv	noemi.tsv	Un alito di vento involò ratto l ' olezzo; sparì l ' acqua di rosa, ed il lago senza moto, senz ' aura, apparve come una conca immensa stagnante da cui emanava un fetore orribile di pesci imputriditi.
17-38	fetore	di pesci imputriditi			orribile					come una conca immensa stagnante		fetore	Disgust | Smell_Word	Negative		it_trav_1861__I037__Carrera_Valentino__Peregrinazioni_duno_zingaro_per_laghi_ed_Alpi_il_lago_Maggiore_lOssola_la_Frua_ed_il_Gries__.tsv	noemi.tsv	Un alito di vento involò ratto l ' olezzo; sparì l ' acqua di rosa, ed il lago senza moto, senz ' aura, apparve come una conca immensa stagnante da cui emanava un fetore orribile di pesci imputriditi.
